"","Ind_ID","GENDER","Car_Owner","Propert_Owner","CHILDREN","Annual_income","Type_Income","EDUCATION","Marital_status","Housing_type","Employed_days","Mobile_phone","Work_Phone","Phone","EMAIL_ID","Family_Members","label","Birthday_date","age","Employed"
"589",5058531,"M","N","N",0,391500,"Working","Secondary / secondary special","Single / not married","Municipal apartment",-508,1,0,0,0,1,1,1998-08-02,25,"y"
"591",5061076,"M","Y","N",0,157500,"State servant","Secondary / secondary special","Married","House / apartment",-3242,1,1,0,0,2,0,1983-01-09,40,"y"
"592",5061135,"F","N","Y",2,58500,"Working","Higher education","Married","House / apartment",-5950,1,0,0,0,4,0,1984-12-07,38,"y"
"593",5061139,"F","Y","Y",0,90000,"Pensioner","Secondary / secondary special","Married","House / apartment",365243,1,0,0,0,2,0,1965-02-24,58,"n"
"594",5061145,"F","Y","Y",0,90000,"Pensioner","Secondary / secondary special","Married","House / apartment",365243,1,0,0,0,2,0,1965-02-24,58,"n"
"595",5061161,"M","Y","Y",3,202500,"Working","Secondary / secondary special","Married","House / apartment",-3668,1,0,1,0,5,0,1987-06-23,36,"y"
"596",5061207,"M","Y","Y",14,225000,"Working","Secondary / secondary special","Separated","House / apartment",-1689,1,0,0,0,15,0,1975-04-13,48,"y"
"597",5061246,"F","N","Y",0,112500,"Working","Incomplete higher","Civil marriage","House / apartment",-1751,1,0,0,0,2,0,1998-06-04,25,"y"
"598",5061253,"F","N","Y",0,112500,"Working","Incomplete higher","Civil marriage","House / apartment",-1751,1,0,0,0,2,0,1998-06-04,25,"y"
"599",5061321,"F","Y","Y",1,261000,"State servant","Higher education","Married","House / apartment",-1628,1,0,0,0,3,0,1982-09-07,41,"y"
"600",5061340,"F","N","Y",0,94500,"Pensioner","Secondary / secondary special","Widow","House / apartment",365243,1,0,0,0,1,0,1957-05-09,66,"n"
"601",5061360,"M","N","Y",0,65250,"Pensioner","Higher education","Married","House / apartment",365243,1,0,0,0,2,1,1966-09-29,57,"n"
"602",5061396,"M","N","Y",0,72900,"Pensioner","Lower secondary","Married","House / apartment",365243,1,0,0,0,2,1,1959-10-05,64,"n"
"603",5061481,"F","N","Y",1,225000,"Commercial associate","Higher education","Married","House / apartment",-2266,1,0,0,1,3,0,1997-07-25,26,"y"
"604",5061500,"F","N","Y",1,135000,"Working","Incomplete higher","Married","House / apartment",-9359,1,0,0,0,3,0,1980-03-23,43,"y"
"605",5061611,"M","Y","Y",1,225000,"Working","Secondary / secondary special","Married","House / apartment",-867,1,0,1,0,3,0,1992-09-26,31,"y"
"606",5061636,"F","N","Y",0,225000,"Pensioner","Secondary / secondary special","Married","Municipal apartment",365243,1,0,1,0,2,1,1964-07-29,59,"n"
"607",5061691,"F","N","Y",1,67500,"Commercial associate","Higher education","Married","House / apartment",-1567,1,0,0,1,3,1,1998-11-30,24,"y"
"608",5061724,"F","N","Y",0,193500,"Pensioner","Incomplete higher","Widow","House / apartment",365243,1,0,0,0,1,0,1957-05-16,66,"n"
"609",5061753,"F","N","Y",0,135000,"Pensioner","Secondary / secondary special","Married","House / apartment",365243,1,0,1,0,2,0,1960-10-27,63,"n"
"610",5061762,"F","Y","N",1,135000,"Working","Higher education","Married","Rented apartment",-563,1,0,0,1,3,0,1993-01-20,30,"y"
"611",5061773,"F","N","Y",0,157500,"Pensioner","Secondary / secondary special","Separated","House / apartment",365243,1,0,0,0,1,0,1966-04-05,57,"n"
"612",5061832,"F","N","Y",0,112500,"Pensioner","Secondary / secondary special","Married","House / apartment",365243,1,0,0,0,2,0,1961-12-20,61,"n"
"613",5061896,"M","N","Y",1,292500,"State servant","Higher education","Married","House / apartment",-3515,1,0,0,1,3,0,1977-10-20,46,"y"
"614",5062011,"F","N","N",0,180000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-2389,1,0,0,0,1,0,1992-11-01,31,"y"
"615",5062016,"F","N","N",0,180000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-2389,1,0,0,0,1,0,1992-11-01,31,"y"
"616",5062031,"F","Y","Y",0,225000,"Working","Higher education","Single / not married","House / apartment",-593,1,0,1,1,1,0,1997-05-13,26,"y"
"617",5062075,"F","N","Y",0,112500,"Pensioner","Secondary / secondary special","Married","House / apartment",365243,1,0,0,0,2,0,1965-04-27,58,"n"
"618",5062095,"M","Y","N",0,180000,"Working","Secondary / secondary special","Single / not married","House / apartment",-1812,1,1,1,0,1,0,1996-01-16,27,"y"
"619",5062106,"M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-3607,1,0,0,0,2,0,1971-11-06,52,"y"
"620",5062131,"M","Y","Y",0,90000,"Pensioner","Secondary / secondary special","Married","House / apartment",365243,1,0,0,0,2,0,1963-04-21,60,"n"
"621",5062136,"M","N","N",1,180000,"Working","Secondary / secondary special","Single / not married","House / apartment",-137,1,0,0,0,2,1,1988-06-10,35,"y"
"623",5062205,"F","N","Y",0,112500,"Commercial associate","Higher education","Married","House / apartment",-1202,1,1,1,0,2,0,1976-01-20,47,"y"
"624",5062214,"F","N","Y",2,153000,"Commercial associate","Higher education","Married","House / apartment",-1324,1,0,0,0,4,0,1987-07-10,36,"y"
"625",5062286,"M","N","Y",0,202500,"Commercial associate","Secondary / secondary special","Married","House / apartment",-1081,1,1,0,1,2,0,2001-01-07,22,"y"
"626",5062294,"F","Y","Y",0,225000,"Working","Higher education","Married","House / apartment",-2450,1,0,0,1,2,0,1975-03-03,48,"y"
"627",5062296,"F","N","Y",0,135000,"Pensioner","Incomplete higher","Separated","House / apartment",365243,1,0,0,0,1,0,1968-01-26,55,"n"
"628",5062334,"F","N","N",0,94500,"Working","Higher education","Married","House / apartment",-958,1,0,0,0,2,0,1999-01-20,24,"y"
"629",5062362,"F","N","Y",0,270000,"Pensioner","Higher education","Married","House / apartment",365243,1,0,0,0,2,0,1966-11-26,56,"n"
"630",5062407,"F","N","Y",0,103500,"Pensioner","Secondary / secondary special","Widow","House / apartment",365243,1,0,1,0,1,0,1957-12-03,65,"n"
"631",5062525,"F","N","Y",1,112500,"Working","Higher education","Married","House / apartment",-2207,1,0,1,0,3,0,1986-07-02,37,"y"
"632",5062547,"F","N","Y",3,247500,"Commercial associate","Incomplete higher","Married","House / apartment",-2207,1,0,0,1,5,0,1990-10-06,33,"y"
"633",5062594,"M","Y","Y",1,135000,"State servant","Higher education","Married","House / apartment",-145,1,0,0,1,3,0,1999-04-29,24,"y"
"634",5062670,"F","Y","Y",1,135000,"Working","Higher education","Married","House / apartment",-4407,1,0,0,0,3,0,1983-03-13,40,"y"
"635",5062688,"M","Y","Y",0,247500,"State servant","Secondary / secondary special","Married","Municipal apartment",-875,1,1,0,1,2,0,1968-10-28,55,"y"
"636",5062713,"F","N","Y",1,157500,"Working","Secondary / secondary special","Married","House / apartment",-3805,1,0,0,0,3,0,1984-02-29,39,"y"
"637",5062745,"F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-1128,1,0,1,0,2,0,1982-09-22,41,"y"
"638",5062749,"M","Y","N",1,202500,"State servant","Higher education","Married","House / apartment",-2467,1,0,0,0,3,0,1987-03-28,36,"y"
"639",5065335,"M","N","Y",0,202500,"Commercial associate","Lower secondary","Married","Rented apartment",-1935,1,0,1,0,2,0,1997-02-24,26,"y"
"640",5065342,"F","N","Y",0,157500,"Pensioner","Secondary / secondary special","Married","House / apartment",365243,1,0,1,0,2,0,1962-05-04,61,"n"
"641",5065348,"F","Y","Y",0,202500,"Working","Higher education","Married","House / apartment",-3974,1,0,0,0,2,1,1982-05-20,41,"y"
"642",5065363,"F","N","Y",1,216000,"Working","Higher education","Single / not married","House / apartment",-1782,1,0,1,0,2,0,1995-02-09,28,"y"
"643",5065462,"F","N","N",0,157500,"Commercial associate","Secondary / secondary special","Married","House / apartment",-1570,1,0,0,0,2,1,1971-11-10,52,"y"
"644",5065477,"M","N","N",1,148500,"Working","Secondary / secondary special","Married","House / apartment",-109,1,0,0,0,3,0,1986-09-22,37,"y"
"645",5065518,"F","Y","N",1,202500,"Working","Higher education","Married","Rented apartment",-2878,1,0,0,0,3,1,1997-11-07,26,"y"
"646",5065571,"M","Y","Y",0,270000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-1539,1,0,0,0,2,0,1974-01-04,49,"y"
"647",5065601,"M","N","Y",0,157500,"Commercial associate","Secondary / secondary special","Married","House / apartment",-1266,1,0,1,0,2,0,1966-10-04,57,"y"
"648",5065606,"M","Y","N",0,270000,"Pensioner","Higher education","Married","House / apartment",365243,1,0,0,0,2,0,1959-07-31,64,"n"
"649",5065673,"F","N","N",0,135000,"Working","Secondary / secondary special","Single / not married","House / apartment",-4711,1,0,0,0,1,0,1992-05-15,31,"y"
"650",5065704,"M","Y","Y",0,225000,"Pensioner","Secondary / secondary special","Single / not married","House / apartment",365243,1,0,1,0,1,0,1976-02-07,47,"n"
"651",5065705,"M","Y","Y",0,225000,"Pensioner","Secondary / secondary special","Single / not married","House / apartment",365243,1,0,1,0,1,0,1976-02-07,47,"n"
"652",5065723,"F","N","Y",1,202500,"State servant","Secondary / secondary special","Civil marriage","House / apartment",-8760,1,0,0,0,3,0,1980-02-25,43,"y"
"653",5065763,"F","N","Y",0,90000,"Working","Secondary / secondary special","Single / not married","House / apartment",-693,1,0,0,0,1,0,1983-07-08,40,"y"
"654",5065764,"F","N","Y",0,90000,"Working","Secondary / secondary special","Single / not married","House / apartment",-693,1,0,0,0,1,0,1983-07-08,40,"y"
"655",5065798,"F","N","Y",0,44550,"Pensioner","Secondary / secondary special","Married","House / apartment",365243,1,0,0,0,2,0,1961-02-28,62,"n"
"656",5065808,"F","N","N",1,76500,"Working","Higher education","Married","House / apartment",-785,1,1,1,0,3,0,1980-04-25,43,"y"
"659",5066465,"F","Y","Y",0,135000,"Working","Secondary / secondary special","Separated","House / apartment",-1406,1,0,0,0,1,0,1979-07-04,44,"y"
"660",5066507,"F","N","Y",0,157500,"Working","Secondary / secondary special","Single / not married","House / apartment",-7676,1,0,1,0,1,0,1975-11-15,48,"y"
"661",5066562,"F","N","N",0,180000,"Commercial associate","Incomplete higher","Married","With parents",-430,1,1,0,1,2,0,2001-04-23,22,"y"
"662",5066597,"F","N","N",1,360000,"Commercial associate","Higher education","Civil marriage","House / apartment",-1922,1,0,0,0,3,0,1983-05-10,40,"y"
"663",5066617,"F","N","Y",0,139500,"Working","Secondary / secondary special","Married","House / apartment",-157,1,0,0,1,2,0,1972-08-10,51,"y"
"665",5066689,"F","N","Y",0,180000,"Commercial associate","Higher education","Civil marriage","House / apartment",-341,1,0,1,1,2,0,1988-06-11,35,"y"
"666",5066709,"F","N","Y",0,247500,"Pensioner","Secondary / secondary special","Widow","House / apartment",365243,1,0,0,0,1,0,1956-10-12,67,"n"
"667",5066765,"F","N","Y",1,63000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-2987,1,0,0,0,3,0,1984-01-20,39,"y"
"668",5066817,"F","Y","N",1,360000,"Working","Higher education","Widow","House / apartment",-4023,1,0,0,1,2,0,1978-10-08,45,"y"
"669",5066832,"F","Y","Y",0,157500,"Pensioner","Lower secondary","Married","House / apartment",365243,1,0,0,0,2,0,1964-05-15,59,"n"
"670",5066843,"F","N","Y",0,135000,"Pensioner","Secondary / secondary special","Married","House / apartment",365243,1,0,0,0,2,0,1977-02-05,46,"n"
"671",5066865,"F","N","Y",2,54000,"Working","Secondary / secondary special","Married","House / apartment",-795,1,0,0,0,4,0,1996-10-08,27,"y"
"672",5066879,"M","Y","Y",0,270000,"Working","Secondary / secondary special","Single / not married","House / apartment",-1557,1,0,0,0,1,0,1986-02-03,37,"y"
"673",5066915,"M","Y","Y",0,180000,"Working","Higher education","Married","With parents",-1467,1,0,0,0,2,0,1993-07-12,30,"y"
"674",5067003,"M","Y","Y",0,202500,"Working","Secondary / secondary special","Married","House / apartment",-11906,1,0,1,0,2,0,1972-07-19,51,"y"
"675",5067006,"M","N","Y",1,157500,"Working","Secondary / secondary special","Civil marriage","House / apartment",-5454,1,0,0,0,3,0,1968-04-08,55,"y"
"676",5067016,"M","N","Y",0,225000,"Working","Secondary / secondary special","Single / not married","House / apartment",-461,1,0,0,0,1,0,1996-09-17,27,"y"
"677",5067019,"F","Y","Y",1,247500,"Working","Secondary / secondary special","Civil marriage","House / apartment",-1253,1,0,0,1,3,0,1976-12-05,46,"y"
"678",5067020,"F","Y","Y",1,247500,"Working","Secondary / secondary special","Civil marriage","House / apartment",-1253,1,0,0,1,3,0,1976-12-05,46,"y"
"679",5067090,"M","N","N",0,180000,"Working","Secondary / secondary special","Married","House / apartment",-4663,1,0,1,0,2,0,1986-07-15,37,"y"
"680",5067102,"F","N","N",0,180000,"Commercial associate","Secondary / secondary special","Single / not married","Municipal apartment",-4534,1,0,0,0,1,0,1977-12-31,45,"y"
"681",5067149,"M","N","N",2,225000,"Working","Incomplete higher","Married","House / apartment",-263,1,0,0,0,4,0,1985-08-23,38,"y"
"682",5067182,"F","N","Y",0,112500,"Working","Higher education","Married","House / apartment",-820,1,1,0,0,2,0,1992-08-03,31,"y"
"683",5067187,"F","N","Y",0,112500,"Working","Higher education","Married","House / apartment",-820,1,1,0,0,2,0,1992-08-03,31,"y"
"684",5067203,"M","N","N",1,405000,"Working","Secondary / secondary special","Married","With parents",-1328,1,0,0,0,3,0,1989-03-09,34,"y"
"685",5067242,"F","Y","Y",0,391500,"Working","Secondary / secondary special","Married","House / apartment",-7264,1,0,0,0,2,0,1977-05-11,46,"y"
"686",5067259,"M","Y","Y",0,360000,"Pensioner","Secondary / secondary special","Married","House / apartment",365243,1,0,0,1,2,0,1966-10-12,57,"n"
"687",5067262,"F","Y","Y",0,270000,"Working","Secondary / secondary special","Married","House / apartment",-1724,1,0,1,0,2,0,1969-03-07,54,"y"
"688",5067281,"M","N","Y",1,135000,"Working","Secondary / secondary special","Civil marriage","House / apartment",-2728,1,0,0,0,3,0,1987-08-29,36,"y"
"689",5067299,"M","N","Y",0,225000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-1217,1,0,0,1,1,0,1998-11-03,25,"y"
"690",5067312,"F","Y","Y",0,225000,"Pensioner","Secondary / secondary special","Married","House / apartment",365243,1,0,0,0,2,0,1961-02-19,62,"n"
"691",5067345,"F","Y","N",0,180000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-1085,1,0,1,0,2,0,1978-08-08,45,"y"
"692",5067419,"F","N","Y",0,144000,"Pensioner","Secondary / secondary special","Married","House / apartment",365243,1,0,0,0,2,0,1960-01-02,63,"n"
"693",5067444,"F","Y","Y",0,135000,"Pensioner","Secondary / secondary special","Married","House / apartment",365243,1,0,0,0,2,0,1961-03-31,62,"n"
"694",5067506,"M","N","Y",0,180000,"Working","Lower secondary","Civil marriage","House / apartment",-2191,1,0,0,0,2,0,1988-03-25,35,"y"
"695",5067542,"F","N","Y",0,180000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-2728,1,0,0,0,2,0,1965-11-25,57,"y"
"696",5067638,"F","N","Y",0,157500,"Pensioner","Secondary / secondary special","Single / not married","House / apartment",365243,1,0,1,0,1,0,1961-02-17,62,"n"
"697",5067643,"F","N","Y",0,171000,"Pensioner","Higher education","Married","House / apartment",365243,1,0,0,0,2,0,1969-03-28,54,"n"
"698",5067653,"F","N","Y",0,787500,"State servant","Higher education","Married","House / apartment",-1431,1,0,0,1,2,0,1976-10-15,47,"y"
"699",5067696,"M","Y","Y",0,450000,"Working","Higher education","Married","House / apartment",-4434,1,0,1,0,2,0,1971-08-19,52,"y"
"700",5067723,"F","N","Y",1,337500,"Working","Academic degree","Single / not married","House / apartment",-2769,1,0,0,0,2,0,1989-07-07,34,"y"
"701",5067729,"F","N","Y",1,135000,"Commercial associate","Incomplete higher","Married","House / apartment",-2616,1,1,1,0,3,0,1995-09-21,28,"y"
"702",5067730,"F","N","Y",1,135000,"Commercial associate","Incomplete higher","Married","House / apartment",-2616,1,1,1,0,3,0,1995-09-21,28,"y"
"703",5067767,"F","N","Y",0,202500,"State servant","Secondary / secondary special","Single / not married","House / apartment",-5437,1,0,0,0,1,0,1959-12-26,63,"y"
"704",5067832,"F","Y","Y",0,315000,"Working","Higher education","Married","House / apartment",-577,1,0,0,1,2,0,1965-05-12,58,"y"
"705",5067849,"F","N","Y",0,180000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-567,1,0,0,0,1,0,1983-06-28,40,"y"
"706",5067893,"M","Y","Y",0,292500,"Working","Secondary / secondary special","Married","Rented apartment",-901,1,0,0,0,2,0,1977-04-25,46,"y"
"707",5067924,"F","N","Y",0,112500,"Pensioner","Secondary / secondary special","Widow","House / apartment",365243,1,0,0,0,1,0,1961-08-15,62,"n"
"708",5067926,"F","N","Y",0,112500,"Pensioner","Secondary / secondary special","Widow","House / apartment",365243,1,0,0,0,1,0,1961-08-15,62,"n"
"709",5067949,"F","N","Y",0,157500,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-3591,1,0,1,1,1,0,1974-03-30,49,"y"
"710",5067961,"M","Y","Y",0,360000,"Working","Higher education","Married","House / apartment",-3854,1,0,0,0,2,0,1963-05-09,60,"y"
"711",5067982,"M","Y","Y",0,153000,"Working","Higher education","Separated","With parents",-7640,1,0,0,1,1,0,1969-02-04,54,"y"
"712",5068019,"M","Y","Y",0,135000,"Working","Secondary / secondary special","Married","House / apartment",-3377,1,0,0,0,2,0,1981-08-15,42,"y"
"713",5068038,"F","N","N",0,112500,"State servant","Secondary / secondary special","Married","With parents",-9363,1,0,0,0,2,0,1976-11-23,46,"y"
